date,Corr
2021-09-27,0.9251239886609237
2021-09-28,0.9361460466672399
2021-09-29,0.9487008367838032
2021-09-30,0.9573873227408406
2021-10-01,0.8820373032492039
2021-10-02,0.881631803825852
2021-10-03,0.8805836531098088
2021-10-04,0.8230615751976275
2021-10-05,0.7765606486222983
2021-10-06,0.8110075754066519
2021-10-07,0.8288230463664665
2021-10-08,0.7956208132452897
2021-10-09,0.7950594123020287
2021-10-10,0.7947687896500715
2021-10-11,0.8120731103431398
2021-10-12,0.7688062422263557
2021-10-13,0.7611077890413961
2021-10-14,0.777619199933855
2021-10-15,0.8072372378916008
2021-10-16,0.809680960653283
2021-10-17,0.819096304045566
2021-10-18,0.8334444713197899
2021-10-19,0.8021913939307015
2021-10-20,0.7167687959885244
2021-10-21,0.11352096065091447
2021-10-22,0.15408712999252813
2021-10-23,0.15248888560640558
2021-10-24,-0.0025922170349804347
2021-10-25,-0.09370490905081218
2021-10-26,0.004974768703972875
2021-10-27,0.18410215875368288
2021-10-28,0.24877697742468763
2021-10-29,0.18078031664764904
2021-10-30,0.17454403448986683
2021-10-31,0.1665559825796996
2021-11-01,0.18183181473315246
2021-11-02,0.2295348430567473
2021-11-03,0.2063504956448409
2021-11-04,0.43930479700493985
2021-11-05,0.43609530212991454
2021-11-06,0.43769689642149595
2021-11-07,0.6298266549370555
2021-11-08,0.690590025233549
2021-11-09,0.5854068026793564
2021-11-10,0.5759013729370976
2021-11-11,0.5285739996062978
2021-11-12,0.5480292739112727
2021-11-13,0.5217299590850417
2021-11-14,0.609990387261676
2021-11-15,0.6320932768140479
2021-11-16,0.7435525572023021
2021-11-17,0.7533184966663656
2021-11-18,0.7878343868377277
2021-11-19,0.7959326100924606
2021-11-20,0.8051998502350304
2021-11-21,0.7795698237606229
2021-11-22,0.8678328139654318
2021-11-23,0.9030063419277162
2021-11-24,0.8967223362597985
2021-11-25,0.9077047634725581
2021-11-26,0.9249944633734957
2021-11-27,0.9165602627403221
2021-11-28,0.9199534738461087
2021-11-29,0.9094118530737388
2021-11-30,0.8889553396856684
2021-12-01,0.8635423007496251
2021-12-02,0.7891086860087445
2021-12-03,0.8172166123349736
2021-12-04,0.84532374919018
2021-12-05,0.8537012089165341
2021-12-06,0.841467216193549
2021-12-07,0.8294297212329944
2021-12-08,0.8360840516510317
2021-12-09,0.8506198682059497
2021-12-10,0.8181661004837014
2021-12-11,0.8418555624176132
2021-12-12,0.8120946616958636
2021-12-13,0.8450270786429459
2021-12-14,0.8540543429993386
2021-12-15,0.88498677269735
2021-12-16,0.9166593856770217
2021-12-17,0.9087500867303799
2021-12-18,0.8762905126251863
2021-12-19,0.8735711969028367
2021-12-20,0.879741795288704
2021-12-21,0.849114839682912
2021-12-22,0.8492935580155347
2021-12-23,0.810564714785712
2021-12-24,0.7985649165348018
2021-12-25,0.737326275464838
2021-12-26,0.7515203081258772
2021-12-27,0.5966898062356175
2021-12-28,0.7171562575520896
2021-12-29,0.6525721386157974
2021-12-30,0.659079750012841
2021-12-31,0.6105275478431629
2022-01-01,0.6876848238089387
2022-01-02,0.6565990284014807
2022-01-03,0.6711337458162681
2022-01-04,0.7758561834758881
2022-01-05,0.8176298179785899
2022-01-06,0.7493866376317155
2022-01-07,0.8062912626261547
2022-01-08,0.7128362210551205
2022-01-09,0.7116502051312252
2022-01-10,0.6689757398610853
2022-01-11,0.7044165530429648
2022-01-12,0.7802668404691044
2022-01-13,0.4362784746048376
2022-01-14,0.467509681737409
2022-01-15,0.3124694434295653
2022-01-16,0.3240082059551398
2022-01-17,0.3298955094443073
2022-01-18,0.28539099732275314
2022-01-19,0.11879963482913505
2022-01-20,0.20719700511632444
2022-01-21,0.40817352275599167
2022-01-22,0.49392281489327283
2022-01-23,0.5101897202967938
2022-01-24,0.4725223183461707
2022-01-25,0.4301429285204879
2022-01-26,0.39440801568899875
2022-01-27,0.6336757554931342
2022-01-28,0.6433909625386035
2022-01-29,0.6694581422983582
2022-01-30,0.6819202589391363
2022-01-31,0.6875145273735552
2022-02-01,0.7109032323085255
2022-02-02,0.6567532332134788
2022-02-03,0.6534320937328012
2022-02-04,0.7683995032206784
2022-02-05,0.7139059120836794
2022-02-06,0.7095548405080514
2022-02-07,0.8039782211869765
2022-02-08,0.7878273883287973
2022-02-09,0.7842108946202246
2022-02-10,0.8186244574813941
2022-02-11,0.829966507165403
2022-02-12,0.8136829074210074
2022-02-13,0.8224567083764553
2022-02-14,0.833357983558767
2022-02-15,0.8349684496724344
2022-02-16,0.8684048942114536
2022-02-17,0.909836353401525
2022-02-18,0.8598022407738479
2022-02-19,0.8691513033582556
2022-02-20,0.8712148071558911
2022-02-21,0.8548119810603773
2022-02-22,0.894223174890447
2022-02-23,0.9026190703847288
2022-02-24,0.8596452072661119
2022-02-25,0.876970611576578
2022-02-26,0.8839586665552571
2022-02-27,0.8912909438611673
2022-02-28,0.9440464019833154
2022-03-01,0.9399998720199807
2022-03-02,0.9376755209783477
2022-03-03,0.9249358556426169
2022-03-04,0.9392177643113585
2022-03-05,0.9283876947315978
2022-03-06,0.9219210107475043
2022-03-07,0.9188958574974813
2022-03-08,0.6127136213570515
2022-03-09,0.40071210200573926
2022-03-10,0.45298051564804614
2022-03-11,0.453437502602417
2022-03-12,0.44723365351150823
2022-03-13,0.444070468778895
2022-03-14,0.33627054386882427
2022-03-15,0.31984932872019217
2022-03-16,0.3320289862337633
2022-03-17,0.3170935300627637
2022-03-18,0.22390650451588834
2022-03-19,0.22318148164610688
2022-03-20,0.20481587151170427
2022-03-21,0.20415948705636994
2022-03-22,0.23815239822043946
2022-03-23,0.7470060928422626
2022-03-24,0.7115294967262027
2022-03-25,0.6572358533711635
2022-03-26,0.8225261246224065
2022-03-27,0.7771264266951571
2022-03-28,0.7299239052679342
2022-03-29,0.6560422290904092
2022-03-30,0.6386069062616038
2022-03-31,0.7350691489289444
2022-04-01,0.7327559395183839
2022-04-02,0.7421409965366648
2022-04-03,0.7292023972239299
2022-04-04,0.7000145736498932
2022-04-05,0.7093488389160797
2022-04-06,0.7779118158679428
2022-04-07,0.7102905569112026
2022-04-08,0.7896024962343017
2022-04-09,0.7124498370980207
2022-04-10,0.7637491449327227
2022-04-11,0.7924406143178515
2022-04-12,0.7901199149101032
2022-04-13,0.7659072297378426
2022-04-14,0.7622817443297052
2022-04-15,0.7737212757827989
2022-04-16,0.7774993563977781
2022-04-17,0.7680845756269948
2022-04-18,0.8014597252202785
2022-04-19,0.6670116002968632
2022-04-20,0.6229351736135124
2022-04-21,0.5668919135131117
2022-04-22,0.548011356281652
2022-04-23,0.5360763335656352
2022-04-24,0.4742852942407863
2022-04-25,0.34733846633192206
2022-04-26,0.572151247574429
2022-04-27,0.5407055908758921
2022-04-28,0.5061549761489549
2022-04-29,0.4963310140786446
2022-04-30,0.5070802645428178
2022-05-01,0.5248786131050563
2022-05-02,0.38676276791964576
2022-05-03,0.3517435429758618
2022-05-04,0.5537194204535534
2022-05-05,0.720989033642263
2022-05-06,0.6478589739956855
2022-05-07,0.6446719877353619
2022-05-08,0.5119395031887224
2022-05-09,0.7183598230164027
2022-05-10,0.6179098648811792
2022-05-11,0.6632076041903497
2022-05-12,0.6675650899907608
2022-05-13,0.6824744266696103
2022-05-14,0.7078614457265521
2022-05-15,0.7485392803388682
2022-05-16,0.7809346282242337
2022-05-17,0.8040836273628255
2022-05-18,0.7964429782294864
2022-05-19,0.8051071515846719
2022-05-20,0.7738069589149141
2022-05-21,0.780742112421361
2022-05-22,0.8546591022480505
2022-05-23,0.7495725599119276
2022-05-24,0.8572669063720334
2022-05-25,0.8055225508808188
2022-05-26,0.7719553839903721
2022-05-27,0.7758660390003085
2022-05-28,0.7370262855554823
2022-05-29,0.7092702221185931
2022-05-30,0.7245430501505247
2022-05-31,0.7114858203229506
2022-06-01,0.5686423924427809
2022-06-02,0.5119572095636009
2022-06-03,0.6454712672974665
2022-06-04,0.6302331275240594
2022-06-05,0.598423793759997
2022-06-06,0.5862776568000545
2022-06-07,0.5806012682926315
2022-06-08,0.6210681533890949
2022-06-09,0.6512169707806701
2022-06-10,0.6729903232560707
2022-06-11,0.7056886790339123
2022-06-12,0.7275143766695036
2022-06-13,0.8603855452436285
2022-06-14,0.7833030663625778
2022-06-15,0.8662056796720868
2022-06-16,0.8721209652425544
2022-06-17,0.8235394766590253
2022-06-18,0.8346975013556225
2022-06-19,0.8706891274878951
2022-06-20,0.8782952219090215
2022-06-21,0.8806750013106601
