TS,ConfUp,ConfDown,VaR_0.99,VaR_0.95,VaR_0.75,DiffSeries,date
273.707031,287.9892436663032,259.42481833369675,0.12139036016525906,0.0858295427020329,0.03519531821432162,0.040385707512181845,82
271.111206,285.2567259665622,256.96568603343775,0.12137971272723545,0.08582201438812667,0.03519223114901513,-0.009529213475983234,83
275.225861,289.6030922768489,260.84862972315113,0.12152361443785588,0.08592376067176713,0.03523395329639138,0.015062982350138476,84
266.204407,280.13075062475133,252.27806337524868,0.12170166621096712,0.086049652894531925,0.03528557674330053,-0.03332761225549241,85
260.774445,274.4447633086227,247.1041266913773,0.12195181140056115,0.08622651905756777,0.03535810259737625,-0.020608622757341877,86
256.53363,270.01361203863013,243.0536479613699,0.12224177998680291,0.08643154251347648,0.03544217464931713,-0.016396071160646564,87
260.16925,273.87404439847666,246.4644556015233,0.12254376454197805,0.08664506190857897,0.03552973055162049,0.014072613642805543,88
267.104034,281.2221767036414,252.98589129635857,0.12296224348308214,0.086940949128095385,0.035651062257681,0.02630584218912979,89
275.007538,289.42226519759953,260.5928108024005,0.12193727566483761,0.08621624150712398,0.03535388817834353,0.029160285240429573,90
288.616821,303.77186609366646,273.46177590633357,0.12215471992411685,0.08636998634577271,0.03541693288707321,0.048301421264571154,91
267.897156,281.9814591031942,253.81285289680582,0.12230435391954143,0.08647578566445407,0.03546031702463964,-0.07449676887180257,92
265.501953,279.501840133814,251.502065866186,0.12266805310678794,0.08673294063853909,0.03556576616089729,-0.008980964005615988,93
260.280212,274.0328176213185,246.5276063786815,0.12291885197049249,0.08691026898448556,0.03563848153799853,-0.019863407453237336,94
270.998444,285.325908407438,256.670979592562,0.12299209498280085,0.08696205575111174,0.035659717253269975,0.04035429003189517,95
275.136597,289.4152023490193,260.8579916509807,0.1207291344014089,0.08536202036453591,0.03500360569992976,0.015154611541670526,96
267.77182,281.69523076800436,253.84840923199565,0.1209638005953886,0.08552794204142594,0.03507164365088415,-0.027132490769156803,97
241.257217,253.72558368105524,228.78885031894475,0.12022752596551148,0.08500735610116324,0.03485817184096136,-0.1042715451407572,98
241.661453,254.19935773488487,229.12354826511512,0.12069582328020685,0.0853384676022262,0.03499394763886803,0.0016741373631870005,99
226.41951,238.1990756110268,214.6399443889732,0.12102917905058981,0.08557416814129785,0.03509059915552253,-0.0651482746328993,100
238.847824,251.29994336302414,226.39570463697586,0.12128208213223667,0.08575298428300905,0.03516392461912463,0.0534371119463426,101
247.233627,259.99723285741914,234.4700211425809,0.1200993073304798,0.08491669859923584,0.03482099676664078,0.034507118411293725,102
250.8797,263.86015588468587,237.89924411531416,0.12036468455367201,0.08510433463293007,0.034897938920897244,0.014639793485031305,103
231.939224,243.963022185146,219.915425814854,0.12059856398377237,0.0852697000252528,0.03496574876143944,-0.07849816954040367,104
236.253448,248.54300179848494,223.96389420151505,0.1210131644386243,0.0855628449454553,0.035085955958456164,0.018429789146236608,105
235.526917,247.62524301483387,223.42859098516612,0.11949765811294415,0.08449130009858209,0.03464655758023638,-0.003079956811389728,106
246.83783,259.5430749647917,234.13258503520828,0.11974185485673447,0.08466396038907233,0.03471735877147513,0.04690635812951527,107
226.278854,237.96596533514025,214.59174266485974,0.12015389917160438,0.08495529798021309,0.03483682485395899,-0.08696345635417213,108
228.267059,240.07623532659917,216.4578826734008,0.12035136546599767,0.08509491731838598,0.03489407725075816,0.008748148967646863,109
239.053314,251.4455917905844,226.6610362094156,0.12059547977088302,0.08526751932011667,0.03496485454007018,0.046170343276607184,110
235.784943,248.0103803314727,223.5595056685273,0.12062101923654663,0.08528557710210016,0.03497225932591834,-0.013766467081929079,111
238.097031,250.47703105598168,225.7170309440183,0.12095987375356451,0.08552516555211029,0.03507050512186597,0.009758152761839334,112
230.862595,242.78648703972556,218.93870296027444,0.12015424541558176,0.08495554279341079,0.03483692524221838,-0.030855577162165915,113
239.192474,251.38219829776048,227.00274970223953,0.11855531543705296,0.08382501291704444,0.03437333942436491,0.03544585166850034,114
223.605362,235.0181777364663,212.19254626353373,0.11873677530750881,0.08395331484875296,0.034425950998093896,-0.06738583705537238,115
204.62645,215.0915850937803,194.1613149062197,0.11897555167949203,0.08412214264354219,0.034495180633647905,-0.08869659951606224,116
201.270142,211.59011408406354,190.95016991593644,0.11928170209132205,0.08433860752435839,0.03458394436374257,-0.01653812603675675,117
201.681992,212.04461124316586,191.31937275683416,0.1195300433458313,0.08451419820783243,0.03465594719383795,0.0020441641012043377,118
207.469391,217.93442813355733,197.00435386644267,0.1173441381886043,0.08296864516902941,0.03402217670753085,0.028291655672780358,119
209.73967,220.34100152463222,199.13833847536776,0.11758569589782565,0.08313943951950663,0.03409221275019185,0.010883279491869402,120
189.520477,199.1343213488011,179.9066326511989,0.11800912870324322,0.08343882938872318,0.03421498075507103,-0.10137001829633618,121
189.890213,199.54210101440864,180.23832498559133,0.1182454261758075,0.08360590446770168,0.03428349167083747,0.0019490021066106422,122
198.963882,208.98860949790077,188.93915450209926,0.11721224610293916,0.08287539033904749,0.03398393657117558,0.04667723192565898,123
198.017761,208.01127861622365,188.02424338377637,0.11740562232037119,0.083012117771844,0.034040003111371495,-0.00476658207264169,124
183.972946,193.28656733116887,174.65932466883115,0.11777124655810053,0.08327063386062046,0.03414601038720653,-0.0735680145018156,125
181.204498,190.39625027849553,172.01274572150447,0.11800597450835977,0.08343659920253649,0.034214066243469926,-0.01516249748959364,126
188.282745,197.83793712118882,178.7275528788112,0.11806021245961423,0.08347494836425681,0.034229791725716587,0.03831857907622549,127
187.194946,196.71404864296466,177.67584335703532,0.11829776748479834,0.08364291260087628,0.03429866725004474,-0.005794229960772945,128
181.875046,191.14385704270902,172.60623495729098,0.11855655483431415,0.08382588923786605,0.0343736987690521,-0.028830674969107406,129
181.171997,190.42827564462402,171.915718355376,0.11885569791699482,0.08403739955840553,0.034460430828930876,-0.003873051123250093,130
183.847778,193.25963014750468,174.43592585249533,0.11909440773406682,0.08420618029527692,0.03452964116788443,0.014661282011183552,131
188.786453,198.47087359078031,179.10203240921967,0.11933764788026995,0.08437816421959321,0.034600165007969114,0.02650837622443092,132
189.233582,199.02002516516072,179.4471388348393,0.12030988903276764,0.08506559123934479,0.03488205177967513,0.0023656376229910236,133
190.665405,200.5324809796365,180.7983290203635,0.1203902261567946,0.08512239392621253,0.03490534432646964,0.007537949974884661,134
209.77916,220.66504887756295,198.89327112243703,0.12071916222451945,0.08535496949673226,0.03500071441648324,0.09553527277364271,135
204.255753,214.88118842312556,193.63031757687443,0.12101719899828904,0.08556569759710371,0.03508712571865015,-0.02668245852445672,136
211.224823,222.2359022962483,200.21374370375167,0.1212717357169825,0.08574566880846345,0.035160924830865074,0.033550178263453745,137
217.108597,228.38600627401735,205.83118772598266,0.12083896009561838,0.08543967306363082,0.035035448016325806,0.027474597293661418,138
220.45166,231.9306368679312,208.9726831320688,0.12113355568688274,0.08564796806206258,0.035120861599125704,0.015280766464533357,139
208.804703,219.71731614668664,197.89208985331334,0.12158028066075043,0.08596382675272338,0.03525038281965881,-0.054279062126578737,140
214.46785,225.6994019516339,203.2362980483661,0.12182943506386958,0.08613999237619464,0.035322621410024145,0.02676046398335785,141
225.748016,237.6540685875754,213.8419634124246,0.12269264029910465,0.08675032511182015,0.03557289484934014,0.051259560091099665,142
228.824951,240.87335122007642,216.77655077992358,0.12249000869475958,0.08660705362045758,0.035514144848223954,0.013537901357738136,143
250.206177,263.3793890086056,237.0329649913944,0.12248088403712297,0.08660060199455255,0.0355114992903009,0.08932798084408233,144
239.371704,251.96096498438396,226.78244301561602,0.12234946753258244,0.0865076834261188,0.03547339704157521,-0.04426769532794772,145
231.547546,243.63757765794534,219.45751434205468,0.1214680091861029,0.0858844447547265,0.035217831385828055,-0.033232355921863466,146
222.344452,233.97135750662238,210.7175464933776,0.12165010938525578,0.08601319943341731,0.03527062861327966,-0.04055746973504171,147
207.300217,218.1154680935014,196.48496590649862,0.12137004366273686,0.08581517783715886,0.03518942774846998,-0.0700596987593336,148
204.044189,214.6534631508609,193.4349148491391,0.12095841830600593,0.0855241364720564,0.03507008313662843,-0.015831483101114152,149
194.51123,204.65194381643954,184.37051618356048,0.12128260166845206,0.08575335162318107,0.03516407525087496,-0.04784668395121816,150
184.38858,193.99074265339328,174.7864173466067,0.12114617225706623,0.08565688865878743,0.03512451958483212,-0.053444520561910736,151
190.565475,200.52737048830755,180.60357951169243,0.12161087621271024,0.08598545946087131,0.03525925354205969,0.032950457683540435,152
182.954803,192.54305501519346,173.36655098480654,0.1219186887994031,0.08620309958911387,0.035348499194879895,-0.04075669210735189,153
192.996063,203.21209915423302,182.78002684576697,0.12314268808957188,0.08706853321333065,0.03570337947081735,0.05343064553787258,154
198.884735,209.4384856536893,188.33098434631071,0.12344685677544438,0.08728359690683295,0.03579156862912894,0.030055646072523423,155
222.547287,234.32305547801306,210.77151852198696,0.1230953400210303,0.08703505557091147,0.03568965160695003,0.11241416906295765,156
229.346146,241.51067516259292,217.1816168374071,0.12338958840017221,0.08724310507161467,0.03577496452079137,0.03009281202208136,157
217.897247,229.44222428472483,206.35226971527516,0.12325825007862272,0.08715024178277939,0.035736884940053844,-0.051208809255782306,158
224.066055,235.90446704708808,212.22764295291194,0.12291136512294457,0.08690497537879527,0.035636310838599396,0.0279172891419881,159
215.149857,226.5351779317508,203.76453606824919,0.1231059016918202,0.08704252324274993,0.03569271380533068,-0.040606102145041234,160
204.455124,215.20292734066265,193.70732065933737,0.1222915276613931,0.08646671680700979,0.03545659824304599,-0.05098628577278852,161
201.711899,212.17109281069955,191.25270518930043,0.12062611777653241,0.08528918204531669,0.034973737571283,-0.013508072084132294,162
188.428757,197.91637628105227,178.94113771894772,0.1171344719117626,0.08282039978416639,0.03396138710840445,-0.0681204482763853,163
172.047058,180.73355971931431,163.36055628068567,0.11745521860408087,0.08304718502384595,0.034054382811580255,-0.09095195608155127,164
151.72905,159.34455657078016,144.11354342921985,0.11676285800694373,0.08255764867716829,0.03385364321823755,-0.12567166802114293,165
156.395752,164.25882349360091,148.53268050639906,0.11696123084321139,0.08269790898942189,0.03391115845328597,0.0302933022212013,166
146.845886,154.24737950135983,139.44439249864018,0.11725523363736258,0.08290578484826903,0.03399640016343465,-0.06300602434609193,167
144.728149,152.0284913985759,137.4278066014241,0.11734507859073971,0.082969310084144,0.034022449363056054,-0.014526494035059123,168
148.296448,155.7974129045359,140.7954830954641,0.11766872365629447,0.0831981446302852,0.03411628540617502,0.024356149171412156,169
144.478973,151.80636415441788,137.15158184558211,0.117982987284563,0.08342034599343669,0.03420740144195447,-0.02607931601414748,170
149.024139,156.57777297909624,141.47050502090374,0.11791633534318344,0.08337321947003712,0.03418807670905755,0.030974318142063417,171
153.45163,161.24538592979246,145.65787407020753,0.11815441476943501,0.08354155448654185,0.03425710427562708,0.029277103826688133,172
147.919083,155.44627748076417,140.39188851923583,0.11838143208214508,0.08370206799114652,0.0343229245479297,-0.03672001559914939,173
147.374725,154.88831750905004,139.86113249094998,0.11860398694442156,0.08385942630221258,0.03438745099951368,-0.003686894895068349,174
146.163483,153.63123208803114,138.6957339119689,0.1188571992007858,0.084038461047152,0.03446086610369801,-0.008252751032586936,175
144.803574,152.28717327022207,137.31997472977793,0.12022807705322715,0.0850077457499505,0.034858331620597,-0.009347579867626798,176
146.635284,154.23086227818692,139.0397057218131,0.12050276643901675,0.08520196598568691,0.03493797369703371,0.012570280654039756,177
165.120316,173.69486428957543,156.54576771042457,0.12080513571881943,0.08541575740188566,0.03502564114448508,0.11872595342956238,178
168.681931,177.48095091203652,159.88291108796346,0.12135017156051667,0.08580112718730688,0.03518366612983507,0.021340480473421408,179
173.525803,182.57864880326895,164.47295719673104,0.12136563107248231,0.08581205789746049,0.03518814838396405,0.028311432265739178,180
184.635269,194.29509659290932,174.97544140709067,0.12171087087573539,0.08605616108980138,0.03528824549809403,0.06205605136762493,181
178.899826,188.25813392874701,169.54151807125297,0.1216920119008957,0.08604282677574121,0.03528277762058073,-0.03155634225403858,182
185.625854,195.28520401863943,175.96650398136057,0.12105538046698051,0.08559269395820703,0.03509819586407732,0.03690709231597822,183
179.444321,188.80575731659707,170.08288468340294,0.12136331398910269,0.0858104195943316,0.035187476580315354,-0.033868139825177224,184
168.670334,177.48670832631743,159.85395967368257,0.12159787192202262,0.0859762647248036,0.03525548314259568,-0.061918846928622706,185
173.770447,182.87159581336505,164.66929818663493,0.12184142101735587,0.08614846709284575,0.03532609655785695,0.029789034630643307,186
174.391937,183.5501369119747,165.23373708802532,0.12216825652474594,0.08637955745372686,0.03542085762183825,0.0035701195113198025,187
176.293777,185.56498406741315,167.02256993258686,0.1223415438598775,0.08650208096144318,0.03547109969125928,0.010846513385036616,188
182.37001,191.82333907983093,172.91668092016909,0.12058853321043912,0.08526260772659772,0.034962840488830985,0.033885854269337656,189
179.309494,188.6157155231723,170.0032724768277,0.12073821732933432,0.08536844248528071,0.03500623915894758,-0.016924315690531877,190
163.385284,171.8818477193401,154.88872028065992,0.12097762088009927,0.08553771372935169,0.035075650635603056,-0.09300221240114848,191
160.137878,168.447990759001,151.827765240999,0.12072230125305891,0.0853571889594944,0.03500162453082988,-0.020075935519402677,192
161.285187,169.646910118131,152.92346388186903,0.12060795638462533,0.08527634096007651,0.03496847194750106,0.0071389641729320275,193
153.935272,161.9336843598919,145.93685964010808,0.12087606269430289,0.08546590660535366,0.035046205359540714,-0.04664194345456707,194
147.969238,155.67079745867912,140.26767854132086,0.1210826433633273,0.08561197029879117,0.03510610033285939,-0.03952780156092306,195
150.905457,158.77242341196762,143.0384905880324,0.12127659894785328,0.08574910737542318,0.03516233485187344,0.019649127333127403,196
149.120621,156.9191089868777,141.3221330131223,0.12165987391513035,0.08602010348356341,0.035273459692581846,-0.011898012781865752,197
147.03302,154.74087899833464,139.32516100166535,0.12195329589355061,0.08622756867431045,0.03535853300390177,-0.014098327955472278,198
153.469131,161.50000117959942,145.4382608204006,0.12173521572236615,0.08607337421158984,0.03529530392203216,0.042842258422072454,199
157.66095,166.00531893057808,149.31658106942194,0.12312436860150028,0.08705558034556107,0.035698068009418556,0.02694739541183022,200
150.728867,158.73055165353804,142.72718234646197,0.1234979234767512,0.0873197038235148,0.035806374654913875,-0.04496420119599076,201
170.190308,179.24189869083713,161.13871730916284,0.12372707357881318,0.08748172532541434,0.03587281329756998,0.1214346297046216,202
177.534149,186.97648706951472,168.0918109304853,0.12372922740621835,0.08748324819774946,0.03587343776759215,0.042245709396524944,203
177.709946,187.08433198696952,168.3355600130305,0.12271728961768265,0.08676775351172428,0.03558004155036267,9.897251879742441e-4,204
172.032639,181.13293608420477,162.9323419157952,0.12306069881878555,0.08701056236944746,0.03567960790879582,-0.032468483892600375,205
159.713486,168.1528266877786,151.27414531222138,0.12292538819996779,0.08691489045184175,0.03564037661991436,-0.07430272294733964,206
165.773666,174.54907972965248,156.9982522703475,0.1231478169385833,0.08707215958666571,0.03570486650383039,0.0372419026792663,207
159.145752,167.93359684104374,150.35790715895624,0.12845824601942832,0.09082691984061007,0.03724454594048814,-0.04080293859914619,208
158.062683,166.70656603946796,149.41879996053203,0.12721964824754986,0.08995116430114748,0.03688543305325834,-0.006828779372296978,209
204.846344,216.01870876222128,193.6739792377787,0.12687952591725193,0.08971067943865528,0.03678681967382413,0.2592684744289615,210
188.729477,198.99835020639375,178.46060379360625,0.12657784958779425,0.08949737797578682,0.03669935313695467,-0.08194550553669622,211
179.315674,189.13024499578114,169.50110300421886,0.12732911664296745,0.09002856437069358,0.036917171776216964,-0.05116685656563025,212
170.673782,179.98991690673444,161.35764709326554,0.12698242448602542,0.08978343428583177,0.03681665357387064,-0.04939376761743297,213
185.47525,195.6340659255151,175.31643407448487,0.12741829344397332,0.09009161718674538,0.03694302725505782,0.08316742305664704,214
176.170242,185.83385257943766,166.50663142056234,0.12760906536663186,0.09022650324244108,0.03699833871895977,-0.0514706383539707,215
185.664246,195.87359827951235,175.45489372048763,0.12792180229885303,0.09044762514900793,0.037089012112068664,0.05248910186094591,216
183.278702,193.3730530677199,173.18435093228013,0.12812711946318814,0.09059279547636977,0.03714854075111215,-0.012931957412281037,217
189.619247,200.09002030698682,179.1484736930132,0.12846091105019727,0.09082880416134094,0.037245318626275024,0.03401014232190658,218
187.821625,198.2119257816535,177.43132421834653,0.12869366950714248,0.09099337696508285,0.037312803457427254,-0.009525389142036822,219
195.114197,205.9229503892518,184.30544361074817,0.12887283885404643,0.09112005937289558,0.037364750928132115,0.03809230355319926,220
197.477371,208.4324318881129,186.52231011188712,0.12905419227527273,0.09124828603924792,0.037417331638500105,0.012038987768520748,221
194.602478,205.41718709890085,183.78776890109913,0.12928291447860257,0.09141000499362681,0.037483646218322716,-0.014665097077736888,222
191.848679,202.53060086451848,181.16675713548153,0.12952847186502084,0.09158362733196318,0.037554841907528204,-0.014251972402222535,223
193.853897,204.6725446787512,183.03524932124878,0.1298294149199369,0.09179641033011586,0.03764209584241843,0.010397836005870964,224
197.390274,208.41782600299058,186.36272199700943,0.1299654822812188,0.0918926173055264,0.03768154653745204,0.01807808818140444,225
203.92691,215.34762306322406,192.50619693677592,0.13028467677297598,0.09211830505555227,0.03777409220330522,0.032578790062498975,226
199.803192,211.02087410227006,188.58550989772993,0.13060967970062234,0.0923480996835502,0.037868321938216036,-0.020428803268516482,227
207.192032,218.84381858833422,195.5402454116658,0.1308260201750849,0.09250106408670201,0.03793104662105726,0.036313211984621674,228
215.111618,227.2364762484164,202.98675975158358,0.1311255917811472,0.09271287739642312,0.03801790292487729,0.037510992855049,229
214.819092,226.94734976966234,202.69083423033769,0.13134096422990763,0.09286515735310633,0.038080346943153556,-0.0013608055360432303,230
222.006042,234.52781854737495,209.48426545262507,0.13121268226654909,0.09277445507463056,0.03804315350773236,0.0329083563516992,231
221.577606,234.1007877995265,209.0544242004735,0.13148114505558584,0.09296427277007333,0.03812099027562719,-0.0019317039081885312,232
212.700104,224.72822727241774,200.67198072758228,0.1315542328248704,0.09301594977149473,0.038142180980507236,-0.04088968265230619,233
218.309906,230.6789738824944,205.94083811750562,0.13180691293187424,0.0931946082580872,0.038215441795948615,0.02603242928899796,234
212.553955,224.619824161701,200.488085838299,0.13205780655917715,0.09337200360701728,0.03828818464833697,-0.026719778428463847,235
217.245804,229.59805965773754,204.89354834226245,0.13227249115930761,0.09352379721755835,0.03835042923519724,0.02183358778659983,236
221.952454,234.56228142705672,209.34262657294326,0.13216724887824535,0.0934493852391756,0.03831991581084836,0.021433737958407306,237
222.391235,235.0700574133822,209.7124125866178,0.13262821066987193,0.09377531012913028,0.03845356478362391,0.001974962865383567,238
213.760788,225.93387750444344,201.58769849555654,0.1324791190850723,0.09366989432406424,0.03841033790990051,-0.0395805739098396,239
226.469238,239.45899710398183,213.47947889601815,0.13343400959317403,0.09434505350086632,0.038687194121931875,0.05775154441118602,240
217.120743,229.5886968682548,204.6527891317452,0.13358833234581285,0.09445416802420638,0.03873193769448112,-0.042155502978469706,241
240.222031,253.9956903833563,226.44837161664367,0.1333862805623921,0.09431130649756188,0.038673355803764395,0.10111000668896697,242
236.041748,249.6048810557971,222.47861494420292,0.1336736658537481,0.0945145034244249,0.03875667886801447,-0.01755493715438039,243
225.62764,238.61518906189616,212.64009093810387,0.13390893575425067,0.0946808519544416,0.038824891854640164,-0.04512265783631886,244
232.857513,246.2631106235073,219.45191537649274,0.133927753199413,0.09469415690477623,0.03883034769124503,0.03154070446506729,245
236.906097,250.5790388867256,223.23315511327436,0.13426424939189352,0.09493207789193091,0.03892790972628749,0.01723711311649634,246
229.632767,242.9040013376034,216.3615326623966,0.1344473098962461,0.09506151155827802,0.03898098537985992,-0.031182479753824488,247
239.263428,253.11636101942838,225.41049498057163,0.1346914634984555,0.09523414134533985,0.039051774062842944,0.04108378647248667,248
236.285812,250.05979754993515,222.51182645006483,0.13561153642674467,0.09588468261220874,0.039318535438683945,-0.012523014078777983,249
241.264542,255.30262903606302,227.226454963937,0.13535960842495248,0.09570655590463308,0.039245492684892753,0.020851876051509954,250
266.571533,282.1251909900677,251.01787500993223,0.13573549580311883,0.09597232858816053,0.0393544756047004,0.09974860797627727,251
254.107819,268.97457992500614,239.24105807499384,0.13610465749486242,0.0962333458480346,0.0394615085123857,-0.047883962896398735,252
266.563202,282.144058590401,250.98234540959896,0.1359771053651083,0.0961431596013461,0.039424526681295494,0.047852710008700505,253
279.393127,295.7486234824785,263.0376305175215,0.13618292933489454,0.09628868826754186,0.03948420226099474,0.0470084761680285,254
268.139099,283.79149867698146,252.4866993230185,0.13579864647857043,0.09601697952739456,0.03937278519794111,-0.04111397539648998,255
267.001343,282.6116080657596,251.39107793424046,0.1360102033229989,0.09616656164567858,0.039434122938845254,-0.0042521836326452345,256
252.906158,267.4706561527419,238.34165984725806,0.1339709937553318,0.09472473031386441,0.0388428846433,-0.05423518542539707,257
254.402496,269.0762767640084,239.72871523599161,0.13418232612188014,0.09487415371415986,0.03890415730020231,0.005899139813841714,258
229.230911,242.47148240441192,215.99033959558807,0.13437182186018376,0.09500813743857127,0.038959098753549797,-0.10418780224449264,259
229.514252,242.77673964662267,216.25176435337733,0.13442807874612311,0.09504791409618595,0.03897540959569317,0.001235287296228016,260
226.974197,240.09584193063702,213.85255206936299,0.1344889031078111,0.09509092020591092,0.03899304470907348,-0.011128786373326705,261
220.687973,233.46479588624024,207.91115011375976,0.13468488723851452,0.09522949157428177,0.039049867374692675,-0.02808652442851045,262
214.662567,227.02193365313497,202.30320034686503,0.133941314220899,0.09470374527959556,0.03883427950647206,-0.027682477560698082,263
212.669113,224.94592620538296,200.39229979461706,0.13429377636205764,0.09495295505501958,0.03893647062938899,-0.00932984168247497,264
198.66716,210.1945842878932,187.13973571210678,0.13498355231587916,0.09544066391923879,0.03913646084408384,-0.06810663612968249,265
207.541031,219.46538113018147,195.61668086981854,0.13366121600632438,0.09450570070969835,0.0387530692210771,0.04369819826622656,266
225.181686,238.15722881228268,212.20614318771734,0.134050095156849,0.09478065927815835,0.0388658189108465,0.08157850980855308,267
206.622375,218.4797244932488,194.76502550675121,0.13350112631983127,0.09439250865256704,0.03870665361236414,-0.0860147178041526,268
217.005737,229.50482977458972,204.5066442254103,0.13399294555795996,0.0947402514242598,0.03884924923994362,0.04903093909274503,269
204.203751,215.10186840634407,193.30563359365595,0.12415448852012506,0.08778393077984148,0.035996735863155487,-0.06080551617131569,270
217.238922,228.74168040835292,205.73616359164708,0.12317966468677831,0.08709467766520132,0.03571410028178942,0.061879496092913655,271
175.351425,184.19692742536526,166.50592257463475,0.11735128905893713,0.08297370122067761,0.034024249995364665,-0.21420566774350203,272
162.956924,171.19362399373225,154.72022400626773,0.1175858567355583,0.0831395532404728,0.03409225938268535,-0.07330620721444348,273
138.746155,145.78275812547167,131.7095518745283,0.11798227288828445,0.08341984087667277,0.03420719431344509,-0.1608398554118029,274
137.885956,144.9169908358794,130.85492116412058,0.11862435752887837,0.08387382940593613,0.03439335714561287,-0.006219102832269563,275
143.945068,151.356273639769,136.53386236023098,0.119775152589154,0.08468750368478949,0.03472701295065975,0.04300481687615498,276
154.370529,162.28535048086198,146.45570751913803,0.11927553947435166,0.08433425022122742,0.034582157605181095,0.06992399044477615,277
171.679382,180.5234945773604,162.8352694226396,0.11984247760234969,0.0847351061063255,0.034746532830656644,0.10627293413598249,278
162.225998,170.41142311380028,154.04057288619973,0.1173803616335885,0.08299425710159024,0.034032679153287684,-0.056638266717737196,279
172.868347,181.6349797432352,164.1017142567648,0.11797554496614703,0.08341508387224834,0.034205243653110735,0.06353989235252921,280
155.327576,163.23429028740887,147.42086171259112,0.11841920441198396,0.08372877506897748,0.03433387606966969,-0.10699402439733863,281
165.819427,174.27794156264812,157.36091243735186,0.118667925262822,0.08390463414756351,0.03440598895803962,0.06536312673493416,282
174.222534,183.15084359068572,165.29422440931427,0.11921737996917323,0.0842931283090225,0.03456529512706376,0.04943400598546166,283
175.993652,185.02903602472477,166.95826797527522,0.1194329805546684,0.08444556957070216,0.03462780529017198,0.010114513092512212,284
187.160492,196.7999265846758,177.5210574153242,0.11981523404531493,0.08471584343967975,0.034738633969018676,0.06151856855553017,285
185.182312,194.7580228811866,175.6066011188134,0.12029461350972998,0.0850547906193032,0.034877622870382256,-0.010625684669844482,286
193.093155,202.99494257789578,183.1913674221042,0.11929476464891715,0.08434784345827753,0.03458773165682438,0.04183193076020064,287
203.915436,214.34344548817091,193.48742651182909,0.11896685302079904,0.0841159922219047,0.0344926585877431,0.054532637639637116,288
189.537628,199.23747734799218,179.83777865200784,0.11905405880260385,0.08417765142089786,0.03451794259906468,-0.07311780903645282,289
180.348709,189.61773366624186,171.07968433375817,0.11956268468073072,0.08453727739504126,0.0346654110603852,-0.049695320434302914,290
175.686432,184.78627373546334,166.58659026453665,0.12049534636461448,0.08519671959221797,0.03493582235750884,-0.02619147934780841,291
186.072708,195.71546518931865,176.42995081068136,0.12055721619993563,0.0852404649082829,0.03495376059032264,0.05743673088342671,292
204.209229,214.81245688918048,193.6060011108195,0.12079178193246869,0.08540631555350275,0.035021769413984064,0.09300760003940134,293
198.539825,208.87014442972995,188.20950557027007,0.12104330525885688,0.08558415613370537,0.035094694838198194,-0.028155390868932706,294
198.623413,208.95134558863649,188.2954804113635,0.12096441027731022,0.08552837311948236,0.03507182041903289,4.209251674707204e-4,295
