TS,ConfUp,ConfDown,VaR_0.99,VaR_0.95,VaR_0.75,DiffSeries,date
153.935272,162.03436510922023,145.83617889077976,0.12239760122224182,0.08654171654511113,0.035487352684528115,-0.04664194345456707,2022-02-19
147.969238,155.90996246708667,140.0285135329133,0.12484275604873488,0.08827057310594395,0.03619628873253514,-0.03952780156092306,2022-02-20
150.905457,159.04899264932405,142.76192135067598,0.1255401707903826,0.08876368300583873,0.03639849369943889,0.019649127333127403,2022-02-21
149.120621,156.73453679791385,141.50670520208615,0.11878046584585271,0.08398420641972579,0.03443861841581863,-0.011898012781865752,2022-02-22
147.03302,154.20214156131766,139.86389843868233,0.11342942356017514,0.08020073043585284,0.032887163788232705,-0.014098327955472278,2022-02-23
153.469131,160.69302410716023,146.24523789283978,0.10950272711285809,0.07742434390940957,0.03174867691986668,0.042842258422072454,2022-02-24
157.66095,164.95954327035744,150.36235672964258,0.10769354705768804,0.076145155870182335,0.031224132238872007,0.02694739541183022,2022-02-25
150.728867,157.52730880744778,143.93042519255224,0.1049270850390357,0.07418911776600158,0.030422037979148664,-0.04496420119599076,2022-02-26
170.190308,178.2439722386929,162.13664376130708,0.11008631983862432,0.07783697549488768,0.03191788089671413,0.1214346297046216,2022-02-27
177.534149,187.12921542190077,167.93908257809926,0.1257305284510052,0.08889827615589466,0.03645368505426332,0.042245709396524944,2022-02-28
177.709946,187.0336953611994,168.3861966388006,0.12205442065980847,0.08629906934727942,0.035387852616455426,9.897251879742441e-4,2022-03-01
172.032639,180.57771172634264,163.48756627365734,0.1155525595956917,0.08170190231453012,0.03350273530709606,-0.032468483892600375,2022-03-02
159.713486,167.59700327047202,151.82996872952796,0.11482939920381463,0.08119058884902483,0.03329306577421506,-0.07430272294733964,2022-03-03
165.773666,175.27531736733073,156.27201463266925,0.13333931131297466,0.09427809670072902,0.03865973777283275,0.0372419026792663,2022-03-04
159.145752,167.78350991976305,150.50799408023693,0.12626431758681336,0.08927569391265357,0.03660844922555781,-0.04080293859914619,2022-03-05
158.062683,166.57830409932646,149.54706190067353,0.12533190418231405,0.08861642726241484,0.036338109913325964,-0.006828779372296978,2022-03-06
204.846344,215.30454520895532,194.38814279104466,0.11876909137682541,0.08397616405562239,0.03443532055875329,0.2592684744289615,2022-03-07
188.729477,203.95761536980694,173.50133863019306,0.1877075477838586,0.13271937710766732,0.05442299426815268,-0.08194550553669622,2022-03-08
179.315674,193.4120635501843,165.2192844498157,0.18287919360425117,0.1293054698527998,0.053023085234425574,-0.05116685656563025,2022-03-09
170.673782,183.60997642988167,157.7375875701183,0.17632519803266675,0.12467144090672516,0.05112285230486562,-0.04939376761743297,2022-03-10
185.47525,199.06475806459594,171.88574193540404,0.17044820371091918,0.12051608841900431,0.04941890575576506,0.08316742305664704,2022-03-11
176.170242,188.52693194743048,163.81355205256952,0.1631714815342464,0.11537105271811916,0.047309129063311486,-0.0514706383539707,2022-03-12
185.664246,198.2251868553964,173.10330514460358,0.1573868888838412,0.11128103320400035,0.045631972995942766,0.05248910186094591,2022-03-13
183.278702,194.95237071641807,171.60503328358195,0.1481733234923074,0.1047665447130358,0.042960637599935785,-0.012931957412281037,2022-03-14
189.619247,200.87090623224634,178.36758776775366,0.13804122708265082,0.09760260516899105,0.040022987881864466,0.03401014232190658,2022-03-15
187.821625,198.34606439456454,177.2971856054355,0.13035510267263867,0.09216809997134459,0.03779451113892568,-0.009525389142036822,2022-03-16
195.114197,205.41321695859446,184.81517704140552,0.12279528375569937,0.0868228995809039,0.0356026547834284,0.03809230355319926,2022-03-17
197.477371,207.49933500846268,187.45540699153733,0.11806200653137597,0.08347621686991635,0.03423031188997401,0.012038987768520748,2022-03-18
194.602478,204.01047451261914,185.19448148738084,0.11246656728654393,0.07951993903247415,0.032607998021700904,-0.014665097077736888,2022-03-19
191.848679,200.79890947783625,182.89844852216376,0.10853006522025567,0.07673661940367364,0.031466668160864054,-0.014251972402222535,2022-03-20
193.853897,202.64895588754086,185.0588381124591,0.10554529396483932,0.07462622487503236,0.03060127840513448,0.010397836005870964,2022-03-21
197.390274,206.03956232288553,188.74098567711448,0.10193639784861448,0.07207454035170587,0.029554932986601702,0.01807808818140444,2022-03-22
203.92691,212.6393616802584,195.2144583197416,0.0993894991301182,0.07027374536255407,0.028816497819796928,0.032578790062498975,2022-03-23
199.803192,208.27530054395567,191.33108345604433,0.098642426592837,0.06974552471840408,0.02859989531822269,-0.020428803268516482,2022-03-24
207.192032,215.92288484295273,198.4611791570473,0.0980298361558926,0.06931239018453338,0.028422283888995887,0.036313211984621674,2022-03-25
215.111618,224.14477834906043,206.07845765093955,0.09769009023913701,0.0690721714667512,0.02832377964503491,0.037510992855049,2022-03-26
214.819092,223.87215443478516,205.76602956521486,0.09803864429666889,0.06931861801591846,0.028424837677592244,-0.0013608055360432303,2022-03-27
222.006042,231.13905679838368,212.87302720161634,0.09570266362301695,0.06766695347923382,0.02774755504131241,0.0329083563516992,2022-03-28
221.577606,230.6845686622759,212.4706433377241,0.09561418958716816,0.06760439755611468,0.02772190331871134,-0.0019317039081885312,2022-03-29
212.700104,221.27113158799412,204.1290764120059,0.09374321607137304,0.06628151820185876,0.02717944254860298,-0.04088968265230619,2022-03-30
218.309906,227.78759870693216,208.83221329306787,0.10099592218955006,0.07140957325192955,0.029282256144317568,0.02603242928899796,2022-03-31
212.553955,221.591989340167,203.515920659833,0.09891894024157578,0.06994103480660062,0.02868006631239979,-0.026719778428463847,2022-04-01
217.245804,226.56953215503341,207.92207584496657,0.09984190613686958,0.07059362155743316,0.028947666460727942,0.02183358778659983,2022-04-02
221.952454,231.28093350293062,212.62397449706936,0.09777449209764659,0.06913184814049379,0.028348250700760264,0.021433737958407306,2022-04-03
222.391235,231.5972068840474,213.18526311595258,0.09630007729816077,0.06808935722259309,0.02792076619558899,0.001974962865383567,2022-04-04
213.760788,222.42591135105846,205.09566464894152,0.09430210037416473,0.06667667959743129,0.027341482687992667,-0.0395805739098396,2022-04-05
226.469238,236.28365433180213,216.65482166819785,0.10081610540165102,0.07128243306835558,0.029230120957785724,0.05775154441118602,2022-04-06
