TS,ConfUp,ConfDown,VaR_0.99,VaR_0.95,VaR_0.75,DiffSeries,date
214.46785,224.63630776432564,204.29939223567436,0.1102979775398179,0.07798662892435337,0.031979247879527904,0.02676046398335785,2021-12-28
225.748016,236.12678554112912,215.3692464588709,0.10695388993879604,0.0756221783274485,0.031009679726881338,0.051259560091099665,2021-12-29
228.824951,239.6648756472269,217.9850263527731,0.11020404701338365,0.0779202149676056,0.03195201412914286,0.013537901357738136,2021-12-30
250.206177,261.6420817589369,238.77027224106308,0.10632788144029871,0.07517955649915452,0.030828177931520585,0.08932798084408233,2021-12-31
239.371704,252.1090919640626,226.6343160359374,0.12378904822865129,0.08752554475100532,0.03589078191978433,-0.04426769532794772,2022-01-01
231.547546,243.64680395640818,219.44828804359184,0.12156070539552097,0.08594998598266035,0.03524470726446693,-0.033232355921863466,2022-01-02
222.344452,233.7497962873502,210.9391077126498,0.11933195632684823,0.08437413998384019,0.03459851482723369,-0.04055746973504171,2022-01-03
207.300217,217.91807585987823,196.68235814012178,0.11915488436533302,0.08424894054080771,0.03454717546203304,-0.0700596987593336,2022-01-04
204.044189,215.28577634666252,192.80260165333746,0.1281675452406673,0.09062137868503385,0.037160261600284225,-0.015831483101114152,2022-01-05
194.51123,204.78077950105302,184.241680498947,0.12282347219300327,0.08684283032894671,0.03561082759895943,-0.04784668395121816,2022-01-06
184.38858,194.19114078533121,174.58601921466877,0.12367450545533448,0.08744455682214326,0.03585757195689644,-0.053444520561910736,2022-01-07
190.565475,200.9229830897258,180.2079669102742,0.1264403582280285,0.0894001641565172,0.03665948957487208,0.032950457683540435,2022-01-08
182.954803,192.51741813524956,173.39218786475044,0.12159270500353345,0.08597261143429108,0.03525398507190732,-0.04075669210735189,2022-01-09
192.996063,202.95528808410512,183.03683791589486,0.12004712293795418,0.0848798014144795,0.034805866683014205,0.05343064553787258,2022-01-10
198.884735,209.17772750679438,188.59174249320563,0.12039677774012879,0.08512702624957645,0.03490724386000707,0.030055646072523423,2022-01-11
222.547287,233.75723705522006,211.33733694477996,0.11718068474618223,0.08285307475473079,0.033974785828127914,0.11241416906295765,2022-01-12
229.346146,243.4181900076491,215.27410199235092,0.14273825931482456,0.10092366071240774,0.04138482208228388,0.03009281202208136,2022-01-13
217.897247,230.76075043524784,205.03374356475214,0.13733530038268854,0.09710347685471278,0.039818315000036505,-0.051208809255782306,2022-01-14
224.066055,237.09590581799046,211.03620418200956,0.13528138275787208,0.09565124613189717,0.039222812323440055,0.0279172891419881,2022-01-15
215.149857,227.06654950611727,203.23316449388273,0.12885145574233084,0.09110494035769867,0.037358551214907616,-0.040606102145041234,2022-01-16
204.455124,215.54776316412668,193.36248483587335,0.12621516659552265,0.08924094150644857,0.03659419863122173,-0.05098628577278852,2022-01-17
201.711899,212.7694239627329,190.65437403726708,0.12752668442830567,0.09016825546844753,0.036974453598796704,-0.013508072084132294,2022-01-18
188.428757,198.29710704594547,178.5604069540545,0.12183498694775192,0.08614391785803775,0.03532423109566691,-0.0681204482763853,2022-01-19
172.047058,181.58129915665847,162.5128168433415,0.1289179943163292,0.0911519867242351,0.037377843078629014,-0.09095195608155127,2022-01-20
151.72905,161.1598257417545,142.2982742582455,0.14459502051444006,0.10223649119131001,0.04192316220401602,-0.12567166802114293,2022-01-21
156.395752,168.00987966044488,144.7816243395551,0.17275725744593684,0.12214871415535754,0.050088381329173676,0.0302933022212013,2022-01-22
146.845886,157.046214533757,136.64555746624302,0.1615946707490579,0.11425616230642488,0.04685195637453346,-0.06300602434609193,2022-01-23
144.728149,154.6407929701588,134.8155050298412,0.15933499036253615,0.1126584461948335,0.04619679586460481,-0.014526494035059123,2022-01-24
148.296448,157.85678375479065,138.73611224520934,0.14997437267191902,0.10603998378397593,0.043482824855248126,0.024356149171412156,2022-01-25
144.478973,153.27233259547813,135.68561340452186,0.14158747792744328,0.10010999610102936,0.04105117024148809,-0.02607931601414748,2022-01-26
149.024139,157.66492746182146,140.38335053817852,0.1348874081949568,0.09537268483159937,0.03910858529510539,0.030974318142063417,2022-01-27
153.45163,161.9646624003409,144.9385975996591,0.12905874526177313,0.09125150524667697,0.03741865170879637,0.029277103826688133,2022-01-28
147.919083,155.82170845403706,140.01645754596294,0.12428589706941451,0.08787684372348294,0.03603483580537518,-0.03672001559914939,2022-01-29
147.374725,155.06494959054075,139.68450040945928,0.12139216970278327,0.08583082214282205,0.03519584286264541,-0.003686894895068349,2022-01-30
146.163483,153.42686177178743,138.9001042282126,0.11560442743486755,0.0817385756789665,0.03351777361081638,-0.008252751032586936,2022-01-31
144.803574,151.69385093143075,137.91329706856925,0.11069603220557649,0.0782680750777873,0.032094657872619586,-0.009347579867626798,2022-02-01
146.635284,153.34876851758122,139.9217994824188,0.10650847469208805,0.07530724568464708,0.03088053824213694,0.012570280654039756,2022-02-02
165.120316,172.40967870012074,157.83095329987927,0.10269840702423584,0.0726133220061082,0.029775866142922477,0.11872595342956238,2022-02-03
168.681931,178.50008851990674,158.86377348009324,0.13540543280497053,0.09573895621694947,0.03925877877807605,0.021340480473421408,2022-02-04
