TS,ConfUp,ConfDown,VaR_0.99,VaR_0.95,VaR_0.75,DiffSeries,date
2888.69873,3181.796825872554,2595.600634127446,0.2360398906044917,0.1668929546171609,0.06843623373214348,0.06510221986504394,2021-05-25
2736.488525,3003.5864271575456,2469.390622842455,0.2270656833267644,0.16054770524388298,0.06583429663902587,-0.05413059600756487,2021-05-26
2419.90625,2646.778106606948,2193.034393393052,0.21810054058799652,0.15420886498935743,0.0632349876733206,-0.1229467385316454,2021-05-27
2279.51416,2495.801630122502,2063.2266898774983,0.22073120015238426,0.15606888342170036,0.06399770804383544,-0.05976646720813594,2021-05-28
2390.30542,2609.0844448270323,2171.526395172968,0.21292514129474488,0.15054957809017136,0.06173445810273369,0.047458816033213225,2021-05-29
2714.945313,2953.299489319698,2476.5911366803025,0.20423790073965464,0.14440722969305916,0.05921572271613036,0.12735066206774803,2021-05-30
2633.518311,2869.5437437244523,2397.4928782755474,0.2084957075652925,0.14741772914507975,0.06045021008332678,-0.03045109762023035,2021-05-31
2706.125,2937.9446812650162,2474.3053187349838,0.19928614630576777,0.1409060717917672,0.0577800356254704,0.027197009304089192,2021-06-01
2855.126465,3088.714591782284,2621.5383382177156,0.19032685550100453,0.13457136917073131,0.05518242334045032,0.053598415773457475,2021-06-02
2688.195068,2900.822970377888,2475.567165622112,0.18400691026733285,0.13010282645803595,0.05335004980359498,-0.06024614813060669,2021-06-03
2630.576904,2833.330987223103,2427.822820776897,0.17930535683710444,0.12677857418333874,0.051986904749463395,-0.021666812700374294,2021-06-04
2715.092773,2915.4467985516626,2514.738747448337,0.17166748997774867,0.12137818968110102,0.04977241956111991,0.03162294606823579,2021-06-05
2590.263184,2773.8845664941214,2406.6418015058784,0.16491266811505562,0.11660216569765328,0.047813960053998544,-0.047066637343207596,2021-06-06
2517.438721,2690.9151196582625,2343.9623223417375,0.16030835144007077,0.11334666506208968,0.04647900734181459,-0.028517481890153462,2021-06-07
2608.26709,2781.4338214481804,2435.1003585518192,0.15444969539491316,0.10920427872663592,0.04478037770156254,0.03544404652768218,2021-06-08
2471.518555,2630.0924038866287,2312.9447061133715,0.14925962643071575,0.10553461957756813,0.04327559487942968,-0.053853289307309815,2021-06-09
2353.768799,2502.3503699029006,2205.1872280970993,0.1468506259996573,0.1038313261275342,0.04257714125729598,-0.0488149735363228,2021-06-10
2372.484375,2519.4532616191236,2225.5154883808764,0.14411085718385286,0.10189416155985641,0.04178278629225067,0.007919877813526988,2021-06-11
2508.391602,2657.565941213405,2359.2172627865953,0.13834817761862053,0.0978196357808004,0.04011198359597886,0.05570408612985389,2021-06-12
2537.891113,2687.0984799339417,2388.6837460660586,0.13677034411759895,0.09670402225376033,0.0396545143860509,0.01169171396233537,2021-06-13
2610.936768,2758.6753192418596,2463.1982167581405,0.1316352310050942,0.09307321986080695,0.03816566519065273,0.028375606189995572,2021-06-14
2367.663574,2497.635147043301,2237.6920009566993,0.12770357070798408,0.09029332362438999,0.03702573912832766,-0.09780543674450382,2021-06-15
2372.001953,2511.247232380218,2232.756673619782,0.1365652162498001,0.09655898576927631,0.03959504063070511,0.0018306693528913343,2021-06-16
2231.733154,2357.6981394628183,2105.7681685371817,0.13130529320218765,0.09283993600939544,0.03807000466251507,-0.060955821778619246,2021-06-17
2178.499023,2301.8444898614016,2055.153556138598,0.13171659090782928,0.09313074570747654,0.038189254276826866,-0.02414236461079966,2021-06-18
2246.364502,2369.805976529671,2122.9230274703286,0.12783669417180257,0.09038744910525107,0.037064336284349825,0.03067701445059612,2021-06-19
1888.44751,1989.4882751933285,1787.4067448066714,0.12447048067486896,0.08800735430459398,0.03608835305931752,-0.1735580643139718,2021-06-20
1874.950073,2003.328994048504,1746.571151951496,0.15928639079705473,0.11262408367646622,0.04618270514792954,-0.007173036903646235,2021-06-21
1989.736328,2120.193006524989,1859.279649475011,0.15252654960875686,0.10784451075864881,0.04422279036246777,0.059420100130720854,2021-06-22
1988.456299,2116.836614992623,1860.075983007377,0.15019554381372385,0.10619636372991358,0.04354695011778997,-6.435229081089844e-4,2021-06-23
1813.217285,1925.423310949337,1701.0112590506628,0.1439597184966233,0.10178729834277855,0.041738965891814445,-0.09225583564794526,2021-06-24
1829.239258,1946.4538476049224,1712.0246683950777,0.14906847758784594,0.10539946701892013,0.043220174133153426,0.008797401503519708,2021-06-25
1978.894653,2100.4947253595824,1857.294580640418,0.142950545340084,0.10107375840093295,0.041446371238257125,0.07863825835020233,2021-06-26
2079.657471,2209.073673708993,1950.241268291007,0.14476764190101785,0.10235854383742121,0.041973211191620396,0.049664769985662716,2021-06-27
2160.768311,2292.4828864702245,2029.0537355297752,0.14180785652282216,0.10026581567382685,0.041115065717054894,0.03826065523845923,2021-06-28
2274.547607,2409.384384169622,2139.710829830378,0.1379075333247441,0.0975080764593997,0.03998422537760639,0.051317320575861025,2021-06-29
2113.605469,2236.975339041983,1990.2355989580171,0.13578751526823463,0.09600910916032798,0.03936955787009278,-0.07338593625192491,2021-06-30
2150.040283,2277.572213721451,2022.5083522785483,0.13798980337810368,0.09756624583173135,0.04000807834833288,0.017091335932155616,2021-07-01
2226.114258,2353.2888139441843,2098.939702055816,0.13290075151786787,0.09396801123257266,0.03853258392368214,0.034771002133924256,2021-07-02
2321.724121,2450.9400001287677,2192.5082418712327,0.12947321474786289,0.09154455756488905,0.03753882093338056,0.042052484901232035,2021-07-03
2198.58252,2318.590053370145,2078.5749866298547,0.12698148356265596,0.08978276900217655,0.03681638076722143,-0.05449722166121784,2021-07-04
2324.679443,2451.4551319279904,2197.9037540720096,0.12686667630918305,0.0897015940715557,0.03678309412227046,0.05576931193827672,2021-07-05
2315.161865,2440.9025183978515,2189.4212116021486,0.1263481859021542,0.08933499334255138,0.03663276558842633,-0.004102550375039371,2021-07-06
2120.026367,2231.1043746177534,2008.9483593822467,0.12188814766484107,0.08618150535700606,0.0353396442499891,-0.08805107930956524,2021-07-07
2146.692383,2266.2367615469916,2027.1480044530085,0.12954898106904367,0.09159812844720877,0.03756078824429599,0.012499705164052521,2021-07-08
2111.403564,2224.8274110480675,1997.979716951933,0.12497057878690059,0.08836095068739892,0.03623334902248438,-0.016575308483209206,2021-07-09
2139.664795,2251.022548837276,2028.3070411627239,0.12107357867581817,0.08560556107500612,0.03510347216237729,0.013296256362730574,2021-07-10
2036.721069,2139.310009285296,1934.1321287147039,0.11717734291911594,0.08285071190245406,0.03397381691538348,-0.04930798329902508,2021-07-11
1940.083984,2037.9736027100644,1842.1943652899358,0.11737909711893507,0.08299336302141537,0.03403231252618852,-0.048609932755407925,2021-07-12
1994.331299,2095.131732409692,1893.5308655903075,0.1175817047461548,0.08313661755965497,0.03409105557549605,0.027577542822566414,2021-07-13
1911.175659,2005.489568218398,1816.861749781602,0.11480209114713352,0.08117128057764456,0.033285148211869925,-0.042590224711474,2021-07-14
1880.382935,1972.7698323713805,1787.9960376286197,0.1142980284965946,0.08081488105193237,0.03313900279009574,-0.016243136041071082,2021-07-15
1898.825195,1989.6704962031115,1807.9798937968883,0.11129922537206412,0.07869456523376131,0.03226954470391603,0.009759931583780634,2021-07-16
1895.552124,1983.636784905427,1807.467463094573,0.1081033652614811,0.07643491948052702,0.03134295289376489,-0.001725222104527191,2021-07-17
1817.296631,1899.388431071623,1735.2048309283769,0.10508690838639762,0.07430212150697826,0.030468376366816537,-0.04216012515490153,2021-07-18
1787.510742,1868.650593974243,1706.3708900257568,0.10559909806699733,0.07466426728200296,0.030616878099328552,-0.016526024175785636,2021-07-19
1990.970825,2079.443208292629,1902.498441707371,0.10337546798765065,0.07309204068518765,0.02997216983644014,0.10779836645575624,2021-07-20
2025.202759,2128.718989164716,1921.6865288352844,0.1189089640048276,0.08407506156018218,0.034475874533923215,0.017047451913058786,2021-07-21
2124.776611,2230.1605889554085,2019.392633044591,0.11538144377405893,0.08158091418417257,0.03345312283551536,0.04799684916787328,2021-07-22
2189.21875,2297.455048859046,2080.982451140954,0.11501604567601628,0.0813225579883717,0.033347181125498095,0.029878072408322076,2021-07-23
2191.373779,2297.547288481229,2085.200269518771,0.112713093689487,0.07969424651784428,0.03267947466274555,9.838984838612674e-4,2021-07-24
2233.366699,2338.2939647915855,2128.439433208415,0.10929567536422416,0.07727794713723826,0.03168864536406536,0.018981533960628738,2021-07-25
2298.333496,2403.707801694239,2192.9591903057612,0.10665871269637657,0.0754134720702266,0.030924097503033942,0.028674115885118923,2021-07-26
2296.54541,2400.160938423639,2192.9298815763614,0.10496015590040093,0.07421250065162674,0.03043162638046642,-7.782951963868356e-4,2021-07-27
